country,date,confirm,confirm_add,heal,dead
丹麦,2.01,0,0,0,0
德国,2.01,7,1,0,0
东帝汶,2.01,0,0,0,0
多哥,2.01,0,0,0,0
多米尼加,2.01,0,0,0,0
多米尼克,2.01,0,0,0,0
俄罗斯,2.01,2,0,0,0
厄瓜多尔,2.01,0,0,0,0
厄立特里亚,2.01,0,0,0,0
法国,2.01,6,0,0,0
梵蒂冈,2.01,0,0,0,0
菲律宾,2.01,1,0,0,0
斐济,2.01,0,0,0,0
芬兰,2.01,1,0,0,0
佛得角,2.01,0,0,0,0
冈比亚,2.01,0,0,0,0
刚果,2.01,0,0,0,0
刚果民主共和国,2.01,0,0,0,0
哥伦比亚,2.01,0,0,0,0
哥斯达黎加,2.01,0,0,0,0
格林纳达,2.01,0,0,0,0
格鲁吉亚,2.01,0,0,0,0
古巴,2.01,0,0,0,0
圭亚那,2.01,0,0,0,0
哈萨克斯坦,2.01,0,0,0,0
海地,2.01,0,0,0,0
韩国,2.01,12,1,0,0
荷兰,2.01,0,0,0,0
黑山,2.01,0,0,0,0
洪都拉斯,2.01,0,0,0,0
吉布提,2.01,0,0,0,0
吉尔吉斯斯坦,2.01,0,0,0,0
几内亚,2.01,0,0,0,0
几内亚比绍,2.01,0,0,0,0
加拿大,2.01,4,1,0,0
加纳,2.01,0,0,0,0
加蓬,2.01,0,0,0,0
柬埔寨,2.01,1,0,0,0
捷克共和国,2.01,0,0,0,0
津巴布韦,2.01,0,0,0,0
喀麦隆,2.01,0,0,0,0
卡塔尔,2.01,0,0,0,0
科摩罗,2.01,0,0,0,0
科特迪瓦,2.01,0,0,0,0
科威特,2.01,0,0,0,0
克罗地亚,2.01,0,0,0,0
肯尼亚,2.01,0,0,0,0
拉脱维亚,2.01,0,0,0,0
老挝,2.01,0,0,0,0
黎巴嫩,2.01,0,0,0,0
立陶宛,2.01,0,0,0,0
利比里亚,2.01,0,0,0,0
利比亚,2.01,0,0,0,0
列支敦士登公国,2.01,0,0,0,0
卢森堡,2.01,0,0,0,0
卢旺达,2.01,0,0,0,0
罗马尼亚,2.01,0,0,0,0
马达加斯加,2.01,0,0,0,0
马尔代夫,2.01,0,0,0,0
马耳他,2.01,0,0,0,0
马拉维,2.01,0,0,0,0
马来西亚,2.01,8,0,0,0
马里,2.01,0,0,0,0
马其顿,2.01,0,0,0,0
毛里求斯,2.01,0,0,0,0
毛里塔尼亚,2.01,0,0,0,0
美国,2.01,7,1,0,0
蒙古,2.01,0,0,0,0
孟加拉,2.01,0,0,0,0
秘鲁,2.01,0,0,0,0
缅甸,2.01,0,0,0,0
摩尔多瓦,2.01,0,0,0,0
摩洛哥,2.01,0,0,0,0
摩纳哥,2.01,0,0,0,0
莫桑比克,2.01,0,0,0,0
墨西哥,2.01,0,0,0,0
纳米比亚,2.01,0,0,0,0
南非,2.01,0,0,0,0
尼泊尔,2.01,1,0,0,0
尼加拉瓜,2.01,0,0,0,0
尼日尔,2.01,0,0,0,0
尼日利亚,2.01,0,0,0,0
挪威,2.01,0,0,0,0
葡萄牙,2.01,0,0,0,0
日本,2.01,20,3,1,0
瑞典,2.01,1,0,0,0
瑞士,2.01,0,0,0,0
萨尔瓦多,2.01,0,0,0,0
塞尔维亚,2.01,0,0,0,0
塞拉利昂,2.01,0,0,0,0
塞内加尔,2.01,0,0,0,0
塞浦路斯,2.01,0,0,0,0
塞舌尔,2.01,0,0,0,0
沙特阿拉伯,2.01,0,0,0,0
圣基茨和尼维斯,2.01,0,0,0,0
圣卢西亚,2.01,0,0,0,0
圣马力诺,2.01,0,0,0,0
圣文森特和格林纳丁斯,2.01,0,0,0,0
斯里兰卡,2.01,1,0,1,0
斯洛伐克,2.01,0,0,0,0
斯洛文尼亚,2.01,0,0,0,0
斯威士兰,2.01,0,0,0,0
苏丹,2.01,0,0,0,0
苏里南,2.01,0,0,0,0
索马里,2.01,0,0,0,0
塔吉克斯坦,2.01,0,0,0,0
泰国,2.01,19,0,7,0
坦桑尼亚,2.01,0,0,0,0
特立尼达和多巴哥,2.01,0,0,0,0
突尼斯,2.01,0,0,0,0
土耳其,2.01,0,0,0,0
危地马拉,2.01,0,0,0,0
委内瑞拉,2.01,0,0,0,0
文莱,2.01,0,0,0,0
乌干达,2.01,0,0,0,0
乌克兰,2.01,0,0,0,0
乌拉圭,2.01,0,0,0,0
乌兹别克斯坦,2.01,0,0,0,0
西班牙,2.01,2,0,0,0
希腊,2.01,0,0,0,0
新加坡,2.01,18,2,0,0
新西兰,2.01,0,0,0,0
匈牙利,2.01,0,0,0,0
叙利亚,2.01,0,0,0,0
牙买加,2.01,0,0,0,0
亚美尼亚,2.01,0,0,0,0
也门,2.01,0,0,0,0
伊拉克,2.01,0,0,0,0
伊朗,2.01,0,0,0,0
以色列,2.01,0,0,0,0
意大利,2.01,2,0,0,0
印度,2.01,1,0,0,0
印度尼西亚,2.01,0,0,0,0
英国,2.01,2,0,0,0
约旦,2.01,0,0,0,0
越南,2.01,6,1,0,0
赞比亚,2.01,0,0,0,0
乍得,2.01,0,0,0,0
智利,2.01,0,0,0,0
中非,2.01,0,0,0,0
中国,2.01,14411,13779,328,304
阿尔巴尼亚,2.02,0,0,0,0
阿尔及利亚,2.02,0,0,0,0
阿富汗,2.02,0,0,0,0
阿根廷,2.02,0,0,0,0
阿联酋,2.02,5,0,0,0
阿曼,2.02,0,0,0,0
阿塞拜疆,2.02,0,0,0,0
埃及,2.02,0,0,0,0
埃塞俄比亚,2.02,0,0,0,0
爱尔兰,2.02,0,0,0,0
爱沙尼亚,2.02,0,0,0,0
安道尔,2.02,0,0,0,0
安哥拉,2.02,0,0,0,0
安提瓜和巴布达,2.02,0,0,0,0
奥地利,2.02,0,0,0,0
澳大利亚,2.02,12,0,2,0
巴巴多斯,2.02,0,0,0,0
巴布亚新几内亚,2.02,0,0,0,0
巴哈马,2.02,0,0,0,0
巴基斯坦,2.02,0,0,0,0
巴拉圭,2.02,0,0,0,0
巴勒斯坦,2.02,0,0,0,0
巴林,2.02,0,0,0,0
巴拿马,2.02,0,0,0,0
巴西,2.02,0,0,0,0
白俄罗斯,2.02,0,0,0,0
保加利亚,2.02,0,0,0,0
贝宁,2.02,0,0,0,0
比利时,2.02,0,0,0,0
冰岛,2.02,0,0,0,0
波黑,2.02,0,0,0,0
波兰,2.02,0,0,0,0
玻利维亚,2.02,0,0,0,0
伯利兹,2.02,0,0,0,0
博茨瓦纳,2.02,0,0,0,0
不丹,2.02,0,0,0,0
布基纳法索,2.02,0,0,0,0
布隆迪,2.02,0,0,0,0
赤道几内亚,2.02,0,0,0,0
丹麦,2.02,0,0,0,0
德国,2.02,10,3,0,0
东帝汶,2.02,0,0,0,0
多哥,2.02,0,0,0,0
多米尼加,2.02,0,0,0,0
多米尼克,2.02,0,0,0,0
俄罗斯,2.02,2,0,0,0
厄瓜多尔,2.02,0,0,0,0
厄立特里亚,2.02,0,0,0,0
法国,2.02,6,0,0,0
梵蒂冈,2.02,0,0,0,0
菲律宾,2.02,2,1,0,1
斐济,2.02,0,0,0,0
芬兰,2.02,1,0,0,0
佛得角,2.02,0,0,0,0
冈比亚,2.02,0,0,0,0
刚果,2.02,0,0,0,0
刚果民主共和国,2.02,0,0,0,0
哥伦比亚,2.02,0,0,0,0
哥斯达黎加,2.02,0,0,0,0
格林纳达,2.02,0,0,0,0
格鲁吉亚,2.02,0,0,0,0
古巴,2.02,0,0,0,0
圭亚那,2.02,0,0,0,0
哈萨克斯坦,2.02,0,0,0,0
海地,2.02,0,0,0,0
韩国,2.02,15,3,0,0
荷兰,2.02,0,0,0,0
黑山,2.02,0,0,0,0
洪都拉斯,2.02,0,0,0,0
吉布提,2.02,0,0,0,0
吉尔吉斯斯坦,2.02,0,0,0,0
几内亚,2.02,0,0,0,0
几内亚比绍,2.02,0,0,0,0
加拿大,2.02,4,0,0,0
加纳,2.02,0,0,0,0
加蓬,2.02,0,0,0,0
柬埔寨,2.02,1,0,0,0
捷克共和国,2.02,0,0,0,0
津巴布韦,2.02,0,0,0,0
喀麦隆,2.02,0,0,0,0
卡塔尔,2.02,0,0,0,0
科摩罗,2.02,0,0,0,0
科特迪瓦,2.02,0,0,0,0
科威特,2.02,0,0,0,0
克罗地亚,2.02,0,0,0,0
肯尼亚,2.02,0,0,0,0
拉脱维亚,2.02,0,0,0,0
老挝,2.02,0,0,0,0
黎巴嫩,2.02,0,0,0,0
立陶宛,2.02,0,0,0,0
利比里亚,2.02,0,0,0,0
利比亚,2.02,0,0,0,0
列支敦士登公国,2.02,0,0,0,0
卢森堡,2.02,0,0,0,0
卢旺达,2.02,0,0,0,0
罗马尼亚,2.02,0,0,0,0
马达加斯加,2.02,0,0,0,0
马尔代夫,2.02,0,0,0,0
马耳他,2.02,0,0,0,0
马拉维,2.02,0,0,0,0
马来西亚,2.02,8,0,0,0
马里,2.02,0,0,0,0
马其顿,2.02,0,0,0,0
毛里求斯,2.02,0,0,0,0
毛里塔尼亚,2.02,0,0,0,0
美国,2.02,8,1,0,0
蒙古,2.02,0,0,0,0
孟加拉,2.02,0,0,0,0
秘鲁,2.02,0,0,0,0
缅甸,2.02,0,0,0,0
摩尔多瓦,2.02,0,0,0,0
摩洛哥,2.02,0,0,0,0
摩纳哥,2.02,0,0,0,0
莫桑比克,2.02,0,0,0,0
墨西哥,2.02,0,0,0,0
纳米比亚,2.02,0,0,0,0
南非,2.02,0,0,0,0
尼泊尔,2.02,1,0,0,0
尼加拉瓜,2.02,0,0,0,0
尼日尔,2.02,0,0,0,0
尼日利亚,2.02,0,0,0,0
挪威,2.02,0,0,0,0
葡萄牙,2.02,0,0,0,0
日本,2.02,20,0,1,0
瑞典,2.02,1,0,0,0
瑞士,2.02,0,0,0,0
萨尔瓦多,2.02,0,0,0,0
塞尔维亚,2.02,0,0,0,0
塞拉利昂,2.02,0,0,0,0
塞内加尔,2.02,0,0,0,0
塞浦路斯,2.02,0,0,0,0
塞舌尔,2.02,0,0,0,0
沙特阿拉伯,2.02,0,0,0,0
圣基茨和尼维斯,2.02,0,0,0,0
圣卢西亚,2.02,0,0,0,0
圣马力诺,2.02,0,0,0,0
圣文森特和格林纳丁斯,2.02,0,0,0,0
斯里兰卡,2.02,1,0,1,0
斯洛伐克,2.02,0,0,0,0
斯洛文尼亚,2.02,0,0,0,0
斯威士兰,2.02,0,0,0,0
苏丹,2.02,0,0,0,0
苏里南,2.02,0,0,0,0
索马里,2.02,0,0,0,0
塔吉克斯坦,2.02,0,0,0,0
泰国,2.02,19,0,7,0
坦桑尼亚,2.02,0,0,0,0
特立尼达和多巴哥,2.02,0,0,0,0
突尼斯,2.02,0,0,0,0
土耳其,2.02,0,0,0,0
危地马拉,2.02,0,0,0,0
委内瑞拉,2.02,0,0,0,0
文莱,2.02,0,0,0,0
乌干达,2.02,0,0,0,0
乌克兰,2.02,0,0,0,0
乌拉圭,2.02,0,0,0,0
乌兹别克斯坦,2.02,0,0,0,0
西班牙,2.02,2,0,0,0
希腊,2.02,0,0,0,0
新加坡,2.02,18,0,0,0
新西兰,2.02,0,0,0,0
匈牙利,2.02,0,0,0,0
叙利亚,2.02,0,0,0,0
牙买加,2.02,0,0,0,0
亚美尼亚,2.02,0,0,0,0
也门,2.02,0,0,0,0
伊拉克,2.02,0,0,0,0
伊朗,2.02,0,0,0,0
以色列,2.02,0,0,0,0
意大利,2.02,2,0,0,0
印度,2.02,2,1,0,0
印度尼西亚,2.02,0,0,0,0
英国,2.02,2,0,0,0
约旦,2.02,0,0,0,0
越南,2.02,7,1,0,0
赞比亚,2.02,0,0,0,0
乍得,2.02,0,0,0,0
智利,2.02,0,0,0,0
中非,2.02,0,0,0,0
中国,2.02,17238,16402,475,361
阿尔巴尼亚,2.03,0,0,0,0
阿尔及利亚,2.03,0,0,0,0
阿富汗,2.03,0,0,0,0
阿根廷,2.03,0,0,0,0
阿联酋,2.03,5,0,0,0
阿曼,2.03,0,0,0,0
阿塞拜疆,2.03,0,0,0,0
埃及,2.03,0,0,0,0
埃塞俄比亚,2.03,0,0,0,0
爱尔兰,2.03,0,0,0,0
爱沙尼亚,2.03,0,0,0,0
安道尔,2.03,0,0,0,0
安哥拉,2.03,0,0,0,0
安提瓜和巴布达,2.03,0,0,0,0
奥地利,2.03,0,0,0,0
澳大利亚,2.03,12,0,2,0
巴巴多斯,2.03,0,0,0,0
巴布亚新几内亚,2.03,0,0,0,0
巴哈马,2.03,0,0,0,0
巴基斯坦,2.03,0,0,0,0
巴拉圭,2.03,0,0,0,0
巴勒斯坦,2.03,0,0,0,0
巴林,2.03,0,0,0,0
巴拿马,2.03,0,0,0,0
巴西,2.03,0,0,0,0
白俄罗斯,2.03,0,0,0,0
保加利亚,2.03,0,0,0,0
贝宁,2.03,0,0,0,0
比利时,2.03,0,0,0,0
冰岛,2.03,0,0,0,0
波黑,2.03,0,0,0,0
波兰,2.03,0,0,0,0
玻利维亚,2.03,0,0,0,0
伯利兹,2.03,0,0,0,0
博茨瓦纳,2.03,0,0,0,0
不丹,2.03,0,0,0,0
布基纳法索,2.03,0,0,0,0
布隆迪,2.03,0,0,0,0
赤道几内亚,2.03,0,0,0,0
丹麦,2.03,0,0,0,0
德国,2.03,10,0,0,0
东帝汶,2.03,0,0,0,0
多哥,2.03,0,0,0,0
多米尼加,2.03,0,0,0,0
多米尼克,2.03,0,0,0,0
俄罗斯,2.03,2,0,0,0
厄瓜多尔,2.03,0,0,0,0
厄立特里亚,2.03,0,0,0,0
法国,2.03,6,0,0,0
梵蒂冈,2.03,0,0,0,0
菲律宾,2.03,2,0,0,1
斐济,2.03,0,0,0,0
芬兰,2.03,1,0,0,0
佛得角,2.03,0,0,0,0
冈比亚,2.03,0,0,0,0
刚果,2.03,0,0,0,0
刚果民主共和国,2.03,0,0,0,0
哥伦比亚,2.03,0,0,0,0
哥斯达黎加,2.03,0,0,0,0
格林纳达,2.03,0,0,0,0
格鲁吉亚,2.03,0,0,0,0
古巴,2.03,0,0,0,0
圭亚那,2.03,0,0,0,0
哈萨克斯坦,2.03,0,0,0,0
海地,2.03,0,0,0,0
韩国,2.03,15,0,0,0
荷兰,2.03,0,0,0,0
黑山,2.03,0,0,0,0
洪都拉斯,2.03,0,0,0,0
吉布提,2.03,0,0,0,0
吉尔吉斯斯坦,2.03,0,0,0,0
几内亚,2.03,0,0,0,0
几内亚比绍,2.03,0,0,0,0
加拿大,2.03,4,0,0,0
加纳,2.03,0,0,0,0
加蓬,2.03,0,0,0,0
柬埔寨,2.03,1,0,0,0
捷克共和国,2.03,0,0,0,0
津巴布韦,2.03,0,0,0,0
喀麦隆,2.03,0,0,0,0
卡塔尔,2.03,0,0,0,0
科摩罗,2.03,0,0,0,0
科特迪瓦,2.03,0,0,0,0
科威特,2.03,0,0,0,0
克罗地亚,2.03,0,0,0,0
肯尼亚,2.03,0,0,0,0
拉脱维亚,2.03,0,0,0,0
老挝,2.03,0,0,0,0
黎巴嫩,2.03,0,0,0,0
立陶宛,2.03,0,0,0,0
利比里亚,2.03,0,0,0,0
利比亚,2.03,0,0,0,0
列支敦士登公国,2.03,0,0,0,0
卢森堡,2.03,0,0,0,0
卢旺达,2.03,0,0,0,0
罗马尼亚,2.03,0,0,0,0
马达加斯加,2.03,0,0,0,0
马尔代夫,2.03,0,0,0,0
马耳他,2.03,0,0,0,0
马拉维,2.03,0,0,0,0
马来西亚,2.03,8,0,0,0
马里,2.03,0,0,0,0
马其顿,2.03,0,0,0,0
毛里求斯,2.03,0,0,0,0
毛里塔尼亚,2.03,0,0,0,0
美国,2.03,11,3,1,0
蒙古,2.03,0,0,0,0
孟加拉,2.03,0,0,0,0
秘鲁,2.03,0,0,0,0
缅甸,2.03,0,0,0,0
摩尔多瓦,2.03,0,0,0,0
摩洛哥,2.03,0,0,0,0
摩纳哥,2.03,0,0,0,0
莫桑比克,2.03,0,0,0,0
墨西哥,2.03,0,0,0,0
纳米比亚,2.03,0,0,0,0
南非,2.03,0,0,0,0
尼泊尔,2.03,1,0,0,0
尼加拉瓜,2.03,0,0,0,0
尼日尔,2.03,0,0,0,0
尼日利亚,2.03,0,0,0,0
挪威,2.03,0,0,0,0
葡萄牙,2.03,0,0,0,0
日本,2.03,20,0,1,0
瑞典,2.03,1,0,0,0
瑞士,2.03,0,0,0,0
萨尔瓦多,2.03,0,0,0,0
塞尔维亚,2.03,0,0,0,0
塞拉利昂,2.03,0,0,0,0
塞内加尔,2.03,0,0,0,0
塞浦路斯,2.03,0,0,0,0
塞舌尔,2.03,0,0,0,0
沙特阿拉伯,2.03,0,0,0,0
圣基茨和尼维斯,2.03,0,0,0,0
圣卢西亚,2.03,0,0,0,0
圣马力诺,2.03,0,0,0,0
圣文森特和格林纳丁斯,2.03,0,0,0,0
斯里兰卡,2.03,1,0,1,0
斯洛伐克,2.03,0,0,0,0
斯洛文尼亚,2.03,0,0,0,0
斯威士兰,2.03,0,0,0,0
苏丹,2.03,0,0,0,0
苏里南,2.03,0,0,0,0
索马里,2.03,0,0,0,0
塔吉克斯坦,2.03,0,0,0,0
泰国,2.03,19,0,7,0
坦桑尼亚,2.03,0,0,0,0
特立尼达和多巴哥,2.03,0,0,0,0
突尼斯,2.03,0,0,0,0
土耳其,2.03,0,0,0,0
危地马拉,2.03,0,0,0,0
委内瑞拉,2.03,0,0,0,0
文莱,2.03,0,0,0,0
乌干达,2.03,0,0,0,0
乌克兰,2.03,0,0,0,0
乌拉圭,2.03,0,0,0,0
乌兹别克斯坦,2.03,0,0,0,0
西班牙,2.03,2,0,0,0
希腊,2.03,0,0,0,0
新加坡,2.03,18,0,0,0
新西兰,2.03,0,0,0,0
匈牙利,2.03,0,0,0,0
叙利亚,2.03,0,0,0,0
牙买加,2.03,0,0,0,0
亚美尼亚,2.03,0,0,0,0
也门,2.03,0,0,0,0
伊拉克,2.03,0,0,0,0
伊朗,2.03,0,0,0,0
以色列,2.03,0,0,0,0
意大利,2.03,2,0,0,0
印度,2.03,3,1,0,0
印度尼西亚,2.03,0,0,0,0
英国,2.03,2,0,0,0
约旦,2.03,0,0,0,0
越南,2.03,8,1,0,0
赞比亚,2.03,0,0,0,0
乍得,2.03,0,0,0,0
智利,2.03,0,0,0,0
中非,2.03,0,0,0,0
中国,2.03,20471,19414,632,425
阿尔巴尼亚,2.04,0,0,0,0
阿尔及利亚,2.04,0,0,0,0
阿富汗,2.04,0,0,0,0
阿根廷,2.04,0,0,0,0
阿联酋,2.04,5,0,0,0
阿曼,2.04,0,0,0,0
阿塞拜疆,2.04,0,0,0,0
埃及,2.04,0,0,0,0
埃塞俄比亚,2.04,0,0,0,0
爱尔兰,2.04,0,0,0,0
爱沙尼亚,2.04,0,0,0,0
安道尔,2.04,0,0,0,0
安哥拉,2.04,0,0,0,0
安提瓜和巴布达,2.04,0,0,0,0
奥地利,2.04,0,0,0,0
澳大利亚,2.04,13,1,2,0
巴巴多斯,2.04,0,0,0,0
巴布亚新几内亚,2.04,0,0,0,0
巴哈马,2.04,0,0,0,0
巴基斯坦,2.04,0,0,0,0
巴拉圭,2.04,0,0,0,0
巴勒斯坦,2.04,0,0,0,0
巴林,2.04,0,0,0,0
巴拿马,2.04,0,0,0,0
巴西,2.04,0,0,0,0
白俄罗斯,2.04,0,0,0,0
保加利亚,2.04,0,0,0,0
贝宁,2.04,0,0,0,0
比利时,2.04,1,0,0,0
冰岛,2.04,0,0,0,0
波黑,2.04,0,0,0,0
波兰,2.04,0,0,0,0
玻利维亚,2.04,0,0,0,0
伯利兹,2.04,0,0,0,0
博茨瓦纳,2.04,0,0,0,0
不丹,2.04,0,0,0,0
布基纳法索,2.04,0,0,0,0
布隆迪,2.04,0,0,0,0
赤道几内亚,2.04,0,0,0,0
丹麦,2.04,0,0,0,0
德国,2.04,12,2,0,0
东帝汶,2.04,0,0,0,0
多哥,2.04,0,0,0,0
多米尼加,2.04,0,0,0,0
多米尼克,2.04,0,0,0,0
俄罗斯,2.04,2,0,0,0
厄瓜多尔,2.04,0,0,0,0
厄立特里亚,2.04,0,0,0,0
法国,2.04,6,0,0,0
梵蒂冈,2.04,0,0,0,0
菲律宾,2.04,2,0,0,1
斐济,2.04,0,0,0,0
芬兰,2.04,1,0,0,0
佛得角,2.04,0,0,0,0
冈比亚,2.04,0,0,0,0
刚果,2.04,0,0,0,0
刚果民主共和国,2.04,0,0,0,0
哥伦比亚,2.04,0,0,0,0
哥斯达黎加,2.04,0,0,0,0
格林纳达,2.04,0,0,0,0
格鲁吉亚,2.04,0,0,0,0
古巴,2.04,0,0,0,0
圭亚那,2.04,0,0,0,0
哈萨克斯坦,2.04,0,0,0,0
海地,2.04,0,0,0,0
韩国,2.04,16,1,0,0
荷兰,2.04,0,0,0,0
黑山,2.04,0,0,0,0
洪都拉斯,2.04,0,0,0,0
吉布提,2.04,0,0,0,0
吉尔吉斯斯坦,2.04,0,0,0,0
几内亚,2.04,0,0,0,0
几内亚比绍,2.04,0,0,0,0
加拿大,2.04,4,0,0,0
加纳,2.04,0,0,0,0
加蓬,2.04,0,0,0,0
柬埔寨,2.04,1,0,0,0
捷克共和国,2.04,0,0,0,0
津巴布韦,2.04,0,0,0,0
喀麦隆,2.04,0,0,0,0
卡塔尔,2.04,0,0,0,0
科摩罗,2.04,0,0,0,0
科特迪瓦,2.04,0,0,0,0
科威特,2.04,0,0,0,0
克罗地亚,2.04,0,0,0,0
肯尼亚,2.04,0,0,0,0
拉脱维亚,2.04,0,0,0,0
老挝,2.04,0,0,0,0
黎巴嫩,2.04,0,0,0,0
立陶宛,2.04,0,0,0,0
利比里亚,2.04,0,0,0,0
利比亚,2.04,0,0,0,0
列支敦士登公国,2.04,0,0,0,0
卢森堡,2.04,0,0,0,0
卢旺达,2.04,0,0,0,0
罗马尼亚,2.04,0,0,0,0
马达加斯加,2.04,0,0,0,0
马尔代夫,2.04,0,0,0,0
马耳他,2.04,0,0,0,0
马拉维,2.04,0,0,0,0
马来西亚,2.04,10,2,0,0
马里,2.04,0,0,0,0
马其顿,2.04,0,0,0,0
毛里求斯,2.04,0,0,0,0
毛里塔尼亚,2.04,0,0,0,0
美国,2.04,11,0,1,0
蒙古,2.04,0,0,0,0
孟加拉,2.04,0,0,0,0
秘鲁,2.04,0,0,0,0
缅甸,2.04,0,0,0,0
摩尔多瓦,2.04,0,0,0,0
摩洛哥,2.04,0,0,0,0
摩纳哥,2.04,0,0,0,0
莫桑比克,2.04,0,0,0,0
墨西哥,2.04,0,0,0,0
纳米比亚,2.04,0,0,0,0
南非,2.04,0,0,0,0
尼泊尔,2.04,1,0,0,0
尼加拉瓜,2.04,0,0,0,0
尼日尔,2.04,0,0,0,0
尼日利亚,2.04,0,0,0,0
挪威,2.04,0,0,0,0
葡萄牙,2.04,0,0,0,0
日本,2.04,22,2,1,0
瑞典,2.04,1,0,0,0
瑞士,2.04,0,0,0,0
萨尔瓦多,2.04,0,0,0,0
塞尔维亚,2.04,0,0,0,0
塞拉利昂,2.04,0,0,0,0
塞内加尔,2.04,0,0,0,0
塞浦路斯,2.04,0,0,0,0
塞舌尔,2.04,0,0,0,0
沙特阿拉伯,2.04,0,0,0,0
圣基茨和尼维斯,2.04,0,0,0,0
圣卢西亚,2.04,0,0,0,0
圣马力诺,2.04,0,0,0,0
圣文森特和格林纳丁斯,2.04,0,0,0,0
斯里兰卡,2.04,1,0,1,0
斯洛伐克,2.04,0,0,0,0
斯洛文尼亚,2.04,0,0,0,0
斯威士兰,2.04,0,0,0,0
苏丹,2.04,0,0,0,0
苏里南,2.04,0,0,0,0
索马里,2.04,0,0,0,0
塔吉克斯坦,2.04,0,0,0,0
泰国,2.04,25,6,10,0
坦桑尼亚,2.04,0,0,0,0
特立尼达和多巴哥,2.04,0,0,0,0
突尼斯,2.04,0,0,0,0
土耳其,2.04,0,0,0,0
危地马拉,2.04,0,0,0,0
委内瑞拉,2.04,0,0,0,0
文莱,2.04,0,0,0,0
乌干达,2.04,0,0,0,0
乌克兰,2.04,0,0,0,0
乌拉圭,2.04,0,0,0,0
乌兹别克斯坦,2.04,0,0,0,0
西班牙,2.04,2,0,0,0
希腊,2.04,0,0,0,0
新加坡,2.04,24,6,1,0
新西兰,2.04,0,0,0,0
匈牙利,2.04,0,0,0,0
叙利亚,2.04,0,0,0,0
牙买加,2.04,0,0,0,0
亚美尼亚,2.04,0,0,0,0
也门,2.04,0,0,0,0
伊拉克,2.04,0,0,0,0
伊朗,2.04,0,0,0,0
以色列,2.04,0,0,0,0
意大利,2.04,2,0,0,0
印度,2.04,3,0,0,0
印度尼西亚,2.04,0,0,0,0
英国,2.04,2,0,0,0
约旦,2.04,0,0,0,0
越南,2.04,10,2,3,0
赞比亚,2.04,0,0,0,0
乍得,2.04,0,0,0,0
智利,2.04,0,0,0,0
中非,2.04,0,0,0,0
中国,2.04,24363,22980,892,491
阿尔巴尼亚,2.05,0,0,0,0
阿尔及利亚,2.05,0,0,0,0
阿富汗,2.05,0,0,0,0
阿根廷,2.05,0,0,0,0
阿联酋,2.05,5,0,0,0
阿曼,2.05,0,0,0,0
阿塞拜疆,2.05,0,0,0,0
埃及,2.05,0,0,0,0
埃塞俄比亚,2.05,0,0,0,0
爱尔兰,2.05,0,0,0,0
爱沙尼亚,2.05,0,0,0,0
安道尔,2.05,0,0,0,0
安哥拉,2.05,0,0,0,0
安提瓜和巴布达,2.05,0,0,0,0
奥地利,2.05,0,0,0,0
澳大利亚,2.05,14,1,2,0
巴巴多斯,2.05,0,0,0,0
巴布亚新几内亚,2.05,0,0,0,0
巴哈马,2.05,0,0,0,0
巴基斯坦,2.05,0,0,0,0
巴拉圭,2.05,0,0,0,0
巴勒斯坦,2.05,0,0,0,0
巴林,2.05,0,0,0,0
巴拿马,2.05,0,0,0,0
巴西,2.05,0,0,0,0
白俄罗斯,2.05,0,0,0,0
保加利亚,2.05,0,0,0,0
贝宁,2.05,0,0,0,0
比利时,2.05,1,0,0,0
冰岛,2.05,0,0,0,0
波黑,2.05,0,0,0,0
波兰,2.05,0,0,0,0
玻利维亚,2.05,0,0,0,0
伯利兹,2.05,0,0,0,0
博茨瓦纳,2.05,0,0,0,0
不丹,2.05,0,0,0,0
布基纳法索,2.05,0,0,0,0
布隆迪,2.05,0,0,0,0
赤道几内亚,2.05,0,0,0,0
丹麦,2.05,0,0,0,0
德国,2.05,12,0,0,0
东帝汶,2.05,0,0,0,0
多哥,2.05,0,0,0,0
多米尼加,2.05,0,0,0,0
多米尼克,2.05,0,0,0,0
俄罗斯,2.05,2,0,0,0
厄瓜多尔,2.05,0,0,0,0
厄立特里亚,2.05,0,0,0,0
法国,2.05,6,0,0,0
梵蒂冈,2.05,0,0,0,0
菲律宾,2.05,3,1,0,1
斐济,2.05,0,0,0,0
芬兰,2.05,1,0,0,0
佛得角,2.05,0,0,0,0
冈比亚,2.05,0,0,0,0
刚果,2.05,0,0,0,0
刚果民主共和国,2.05,0,0,0,0
哥伦比亚,2.05,0,0,0,0
哥斯达黎加,2.05,0,0,0,0
格林纳达,2.05,0,0,0,0
格鲁吉亚,2.05,0,0,0,0
古巴,2.05,0,0,0,0
圭亚那,2.05,0,0,0,0
哈萨克斯坦,2.05,0,0,0,0
海地,2.05,0,0,0,0
韩国,2.05,19,3,1,0
荷兰,2.05,0,0,0,0
黑山,2.05,0,0,0,0
洪都拉斯,2.05,0,0,0,0
吉布提,2.05,0,0,0,0
吉尔吉斯斯坦,2.05,0,0,0,0
几内亚,2.05,0,0,0,0
几内亚比绍,2.05,0,0,0,0
加拿大,2.05,5,1,0,0
加纳,2.05,0,0,0,0
加蓬,2.05,0,0,0,0
柬埔寨,2.05,1,0,0,0
捷克共和国,2.05,0,0,0,0
津巴布韦,2.05,0,0,0,0
喀麦隆,2.05,0,0,0,0
